,angle
88744,-2.4000000000000004
88745,5.300000000000002
88746,-5.300000000000002
88747,-0.6000000000000001
88748,0.6000000000000001
88749,7.9
88750,-2.0
88751,5.4
88752,-5.4
88753,-1.0
88754,1.0
88755,-6.0
88756,6.0
88757,-1.6
88758,-5.9
88759,-1.0
88760,1.0
88761,5.1000000000000005
88762,-5.1000000000000005
88763,-3.7
88764,5.8000000000000025
88765,-0.5
88766,-5.5
88767,5.5
88768,0.7000000000000001
88769,-7.6
88770,2.4
88771,-5.4
88772,5.4
88773,-1.6
88774,1.6
88775,-9.2
88776,9.2
88777,1.0
88778,-1.0
88779,7.5
88780,-7.5
88781,-2.8
88782,-7.0
88783,-0.7000000000000001
88784,0.7000000000000001
88785,-5.4
88786,5.4
88787,-0.1
88788,0.1
88789,-7.9
88790,1.7000000000000002
88791,-1.7000000000000002
88792,5.3
88793,-4.6
88794,4.6
88795,-7.1
88796,3.7
88797,-3.7
88798,5.8000000000000025
88799,-1.7000000000000002
88800,-8.200000000000001
88801,8.200000000000001
88802,-0.6000000000000001
88803,5.5
88804,0.8999999999999999
88805,-0.8999999999999999
88806,-5.5
88807,2.9
88808,-6.6000000000000005
88809,3.3000000000000003
88810,-8.2
88811,0.6000000000000001
88812,-5.1000000000000005
88813,-4.0
88814,-5.6000000000000005
88815,5.6000000000000005
88816,-0.2
88817,9.0
88818,-9.0
88819,-1.2000000000000002
88820,1.2000000000000002
88821,7.1
88822,-1.3
88823,-6.4
88824,6.4
88825,-0.7000000000000001
88826,0.7000000000000001
88827,-6.8000000000000025
88828,6.8000000000000025
88829,1.6
88830,-5.1000000000000005
88831,-1.2
88832,1.2
88833,-8.200000000000001
88834,-3.9
88835,3.9
88836,-5.2
88837,5.2
88838,1.3
88839,-5.9
88840,5.9
88841,-1.0
88842,-6.4
88843,6.4
88844,0.5
88845,6.1000000000000005
88846,-6.1000000000000005
88847,-0.1
88848,0.1
88849,5.7
88850,-5.7
88851,5.0
88852,-5.0
88853,-7.5
88854,4.2
88855,-4.2
88856,-5.7
88857,5.7
88858,-0.2
88859,-8.200000000000001
88860,8.200000000000001
88861,-0.2
88862,-8.3
88863,0.4
88864,6.5
88865,-2.1
88866,-6.9
88867,0.30000000000000004
88868,10.0
88869,-0.30000000000000004
88870,0.30000000000000004
88871,7.8000000000000025
88872,0.1
88873,-5.8000000000000025
88874,5.8000000000000025
88875,-0.5
88876,5.300000000000002
88877,-5.300000000000002
88878,-3.2
88879,-6.2
88880,6.2
88881,-4.9
88882,-6.2
88883,-3.2
88884,3.2
88885,7.1
88886,-1.2000000000000002
88887,1.2000000000000002
88888,-6.7
88889,2.4000000000000004
88890,-2.4000000000000004
88891,-5.4
88892,3.5
88893,-3.5
88894,-6.7
88895,-0.2
88896,0.2
88897,-5.7
88898,5.7
88899,-0.9
88900,0.9
88901,10.0
88902,3.9
88903,5.7
88904,-5.7
88905,-1.5
88906,1.5
88907,5.1000000000000005
88908,-0.9
88909,0.9
88910,-5.7
88911,-0.2
88912,-6.2
88913,1.2000000000000002
88914,-6.1000000000000005
88915,6.1000000000000005
88916,1.4
88917,-1.4
88918,6.1000000000000005
88919,-6.1000000000000005
88920,0.8
88921,-7.2
88922,7.2
88923,0.2
88924,-0.2
88925,8.0
88926,4.9
88927,5.2
88928,-0.6000000000000001
88929,0.6000000000000001
88930,-8.9
88931,8.9
88932,-4.6
88933,4.6
88934,-6.2
88935,6.2
88936,-4.3
88937,5.300000000000002
88938,2.2
88939,-5.6000000000000005
88940,-1.3
88941,1.3
88942,-8.1
88943,8.1
88944,1.3
88945,7.7
88946,0.1
88947,-0.1
88948,5.4
88949,4.800000000000002
88950,-5.6000000000000005
88951,2.1
88952,7.4
88953,-1.8
88954,1.8
88955,-8.8
88956,8.8
88957,-0.1
88958,6.7
88959,-6.7
88960,0.8
88961,6.6
88962,0.7000000000000001
88963,-6.6
88964,-3.3
88965,3.3
88966,-6.2
88967,0.0
88968,-6.2
88969,0.2
88970,-0.2
88971,-5.6000000000000005
88972,0.5
88973,-5.7
88974,5.7
88975,-2.5
88976,-5.8000000000000025
88977,1.5
88978,-1.5
88979,7.0
88980,-7.0
88981,-1.9
88982,-5.2
88983,-0.6000000000000001
88984,0.6000000000000001
88985,-8.4
88986,-4.9
88987,4.9
88988,6.1000000000000005
88989,-6.1000000000000005
88990,-0.30000000000000004
88991,0.30000000000000004
88992,-9.5
88993,-1.0
88994,-7.0
88995,0.5
88996,-0.5
88997,6.9
88998,0.4
88999,-0.4
89000,-7.0
89001,7.0
89002,3.9
89003,-3.9
89004,8.8
89005,-8.8
89006,0.2
89007,6.2
89008,2.8000000000000003
89009,-5.8000000000000025
89010,5.8000000000000025
89011,-0.1
89012,0.1
89013,-6.6
89014,0.30000000000000004
89015,6.6000000000000005
89016,2.1
89017,-8.6
89018,0.4
89019,-0.4
89020,-8.1
89021,8.1
89022,-0.5
89023,0.5
89024,7.5
89025,-7.5
89026,-0.2
89027,-5.7
89028,5.7
89029,-0.7999999999999999
89030,0.7999999999999999
89031,-8.8
89032,0.0
89033,-0.0
89034,-5.1
89035,5.1
89036,4.9
89037,-4.9
89038,6.5
89039,-6.5
89040,-2.5
89041,2.5
89042,-6.0
89043,6.0
89044,0.2
89045,-0.2
89046,-7.1000000000000005
89047,-4.4
89048,5.3
89049,-1.0
89050,5.8000000000000025
89051,-5.8000000000000025
89052,0.5
89053,5.300000000000002
89054,-5.300000000000002
89055,-4.0
89056,4.0
89057,5.8000000000000025
89058,-5.8000000000000025
89059,0.4
89060,6.4
89061,-6.4
89062,-0.7000000000000001
89063,0.7000000000000001
89064,-7.7
89065,7.7
89066,3.7
89067,-5.8000000000000025
89068,-3.5
89069,-5.8000000000000025
89070,0.0
89071,-5.7
89072,5.7
89073,1.3
89074,-1.3
89075,6.8000000000000025
89076,-6.8000000000000025
89077,4.2
89078,-4.2
89079,-6.7
89080,-1.1
89081,1.1
89082,6.9
89083,-6.9
89084,-0.30000000000000004
89085,0.30000000000000004
89086,-6.0
89087,-0.4
89088,-6.9
89089,6.9
89090,0.30000000000000004
89091,-0.30000000000000004
89092,-7.1
89093,-0.30000000000000004
89094,0.30000000000000004
89095,6.0
89096,-6.0
89097,0.30000000000000004
89098,-0.30000000000000004
89099,-5.1000000000000005
89100,3.3
89101,-3.3
89102,5.5
89103,0.0
89104,-0.0
89105,-5.4
89106,5.4
89107,-2.4
89108,6.0
89109,-6.0
89110,4.9
89111,-9.3
89112,9.3
89113,1.5
89114,-1.5
89115,7.2
89116,-7.2
89117,0.0
89118,-8.2
89119,-2.7
89120,-8.200000000000001
89121,2.4000000000000004
89122,-2.4000000000000004
89123,5.9
89124,-5.9
89125,-0.5
89126,-5.4
89127,-4.3
89128,4.3
89129,-8.200000000000001
89130,8.200000000000001
89131,-5.0
89132,-9.2
89133,-0.1
89134,-9.5
89135,9.5
89136,0.7000000000000001
89137,-0.7000000000000001
89138,-6.4
89139,-3.4000000000000004
89140,-7.2
89141,7.2
89142,-4.3
89143,6.3000000000000025
89144,0.0
89145,-0.0
89146,-5.6000000000000005
89147,0.7000000000000001
89148,-0.7000000000000001
89149,-5.5
89150,-0.2
89151,-7.7
89152,0.4
89153,8.6
89154,-0.5
89155,0.5
89156,6.4
89157,-6.4
89158,-5.0
89159,5.0
89160,-7.2
89161,7.2
89162,-1.1
89163,-5.7
89164,5.7
89165,2.1
89166,-6.4
89167,-0.8
89168,5.2
89169,-5.2
89170,-0.30000000000000004
89171,-6.0
89172,-1.6
89173,1.6
89174,6.3000000000000025
89175,-6.3000000000000025
89176,-1.1
89177,1.1
89178,-6.1
89179,-0.6000000000000001
89180,6.6000000000000005
89181,-6.6000000000000005
89182,0.0
89183,8.5
89184,-0.2
89185,-7.0
89186,1.6
89187,-1.6
89188,-7.5
89189,7.5
89190,-0.7000000000000001
89191,0.7000000000000001
89192,-6.8000000000000025
89193,2.3000000000000003
89194,-2.3000000000000003
89195,-8.2
89196,0.5
89197,-0.5
89198,-6.4
89199,0.30000000000000004
89200,-8.6
89201,8.6
89202,1.7000000000000002
89203,-1.7000000000000002
89204,5.6
89205,0.0
89206,-0.0
89207,-5.8000000000000025
89208,5.8000000000000025
89209,3.2
89210,-5.6000000000000005
89211,1.3
89212,-1.3
89213,-5.1
89214,0.0
89215,-0.0
89216,-6.8
89217,-4.7
89218,5.1
89219,-5.1
89220,0.8
89221,5.7
89222,-0.1
89223,0.1
89224,-5.1000000000000005
89225,-1.8
89226,1.8
89227,-8.1
89228,8.1
89229,1.0
89230,-1.0
89231,-7.2
89232,7.2
89233,0.30000000000000004
89234,-0.30000000000000004
89235,-7.1000000000000005
89236,-1.2000000000000002
89237,-5.7
89238,-2.7
89239,9.4
89240,-9.4
89241,-3.7
89242,3.7
89243,-9.2
89244,9.2
89245,1.1
89246,-8.8
89247,0.5
89248,-0.5
89249,-6.1000000000000005
89250,6.1000000000000005
89251,0.30000000000000004
89252,-6.2
89253,6.2
89254,1.3
89255,-5.1000000000000005
89256,0.7000000000000001
89257,-0.7000000000000001
89258,6.4
89259,-6.4
89260,0.4
89261,-5.8000000000000025
89262,5.8000000000000025
89263,-0.7000000000000001
89264,-7.6
89265,0.30000000000000004
89266,-0.30000000000000004
89267,-6.2
89268,1.2000000000000002
89269,5.4
89270,-5.4
89271,-0.1
89272,-6.9
89273,6.9
89274,-0.6000000000000001
89275,0.6000000000000001
89276,5.5
89277,-5.5
89278,-0.5
89279,-5.2
89280,5.2
89281,0.9
89282,-7.3
89283,1.1
89284,-8.8
89285,8.8
89286,-0.5
89287,9.8
89288,-9.8
89289,0.9
89290,-0.9
89291,5.2
89292,-5.2
89293,3.5
89294,-3.5
89295,5.7
89296,1.0
89297,-6.0
89298,0.4
89299,-0.4
89300,6.5
89301,-6.5
89302,-0.1
89303,7.4
89304,3.7
89305,-3.7
89306,-6.5
89307,6.5
89308,3.1
89309,-8.7
89310,-3.3
89311,3.3
89312,-5.6000000000000005
89313,-0.7999999999999999
89314,8.8
89315,-8.8
89316,0.2
89317,-9.4
89318,-0.30000000000000004
89319,0.30000000000000004
89320,8.4
89321,4.9
89322,-7.1
89323,7.1
89324,-0.1
89325,0.1
89326,-9.5
89327,9.5
89328,-0.30000000000000004
89329,0.30000000000000004
89330,9.3
89331,-2.3000000000000003
89332,2.3000000000000003
89333,-5.1
89334,5.1
89335,2.8000000000000003
89336,-2.8000000000000003
89337,6.1000000000000005
89338,-3.3
89339,-5.9
89340,5.9
89341,0.7000000000000001
89342,7.2
89343,-3.7
89344,3.7
89345,-5.8000000000000025
89346,5.8000000000000025
89347,0.30000000000000004
89348,6.4
89349,-6.4
89350,-0.1
89351,0.1
89352,-5.8
89353,5.8
89354,0.2
89355,-6.2
89356,6.2
89357,-0.6000000000000001
89358,0.6000000000000001
89359,-5.9
89360,5.9
89361,0.30000000000000004
89362,-8.9
89363,8.9
89364,0.30000000000000004
89365,-0.30000000000000004
89366,5.6000000000000005
89367,-5.6000000000000005
89368,-2.4000000000000004
89369,2.4000000000000004
89370,5.7
89371,-5.7
89372,-2.9000000000000004
89373,2.9000000000000004
89374,-8.6
89375,-3.1
89376,5.8000000000000025
89377,0.0
89378,-5.300000000000002
89379,5.300000000000002
89380,-4.5
89381,4.5
89382,5.9
89383,-0.8
89384,0.8
89385,-6.5
89386,0.4
89387,-0.4
89388,-6.9
89389,6.9
89390,-0.1
89391,0.1
89392,-5.2
89393,5.2
89394,2.8000000000000003
89395,-2.8000000000000003
89396,-6.5
89397,6.5
89398,3.1
89399,-3.1
89400,-5.1000000000000005
89401,4.5
89402,-5.2
89403,0.1
89404,-0.1
89405,-6.2
89406,6.2
89407,0.0
89408,-0.0
89409,-6.8000000000000025
89410,6.8000000000000025
89411,0.4
89412,-7.2
89413,2.4000000000000004
89414,-2.4000000000000004
89415,-7.7
89416,-3.9
89417,-8.9
89418,8.9
89419,4.800000000000002
89420,-7.4
89421,-0.6000000000000001
89422,-7.0
89423,0.7000000000000001
89424,-0.7000000000000001
89425,-5.300000000000002
89426,5.300000000000002
89427,0.0
89428,-6.5
89429,0.2
89430,-0.2
89431,-6.6
89432,0.6000000000000001
89433,5.5
89434,-5.5
89435,1.4
89436,-1.4
89437,-8.3
89438,8.3
89439,0.9
89440,5.2
89441,0.2
89442,-6.6000000000000005
89443,6.6000000000000005
89444,-0.2
89445,7.8
89446,4.9
89447,-8.1
89448,0.30000000000000004
89449,5.1
89450,1.7000000000000002
89451,-1.7000000000000002
89452,-5.2
89453,0.7000000000000001
89454,-0.7000000000000001
89455,6.2
89456,-6.2
89457,-0.4
89458,0.4
89459,-9.5
89460,0.7000000000000001
89461,-0.7000000000000001
89462,5.4
89463,0.1
89464,7.4
89465,0.5
89466,-0.5
89467,-8.0
89468,-0.2
89469,-8.2
89470,8.2
89471,1.4
89472,-5.5
89473,-3.6
89474,6.4
89475,-6.4
89476,0.4
89477,-5.4
89478,-0.2
89479,7.5
89480,-1.3
89481,-5.300000000000002
89482,2.8000000000000003
89483,6.8
89484,-6.8
89485,-2.8000000000000003
89486,7.0
89487,-1.0
89488,-5.5
89489,-0.5
89490,-9.1
89491,4.800000000000002
89492,-4.800000000000002
89493,5.2
89494,3.6
89495,8.1
89496,-0.6000000000000001
89497,-7.2
89498,7.2
89499,3.3000000000000003
89500,-3.3000000000000003
89501,-7.3000000000000025
89502,7.3000000000000025
89503,-1.7000000000000002
89504,1.7000000000000002
89505,5.1000000000000005
89506,-5.1000000000000005
89507,0.7000000000000001
89508,-0.7000000000000001
89509,-5.1
89510,-0.7000000000000001
89511,-5.5
89512,5.5
89513,-2.8000000000000003
89514,2.8000000000000003
89515,-5.6000000000000005
89516,5.6000000000000005
89517,0.30000000000000004
89518,-0.30000000000000004
89519,5.5
89520,-5.5
89521,-2.8000000000000003
89522,6.0
89523,3.3000000000000003
89524,-3.3000000000000003
89525,-6.5
89526,-1.7000000000000002
89527,1.7000000000000002
89528,6.3
89529,-6.3
89530,0.30000000000000004
89531,-6.8
89532,0.5
89533,-7.3
89534,7.3
89535,-3.0
89536,3.0
89537,5.7
89538,0.2
89539,-8.0
89540,8.0
89541,-4.9
89542,4.9
89543,-6.7
89544,6.7
89545,-1.1
89546,-5.4
89547,5.4
89548,-0.30000000000000004
89549,0.30000000000000004
89550,7.6
89551,-7.6
89552,0.7000000000000001
89553,-0.7000000000000001
89554,5.4
89555,-5.4
89556,-1.4
89557,-5.8000000000000025
89558,5.8000000000000025
89559,-0.2
89560,0.2
89561,5.9
89562,-3.8
89563,3.8
89564,-7.4
89565,0.0
89566,-0.0
89567,5.6000000000000005
89568,1.7000000000000002
89569,-1.7000000000000002
89570,5.9
89571,0.6000000000000001
89572,5.8000000000000025
89573,-5.8000000000000025
89574,-2.4000000000000004
89575,2.4000000000000004
89576,-7.4
89577,-0.7000000000000001
89578,-6.2
89579,-2.0
89580,2.0
89581,5.1000000000000005
89582,-2.6
89583,-7.5
89584,7.5
89585,-4.6000000000000005
89586,-5.2
89587,1.3
89588,-1.3
89589,-8.1
89590,-1.3
89591,6.3000000000000025
89592,-6.3000000000000025
89593,-0.2
89594,0.2
89595,-5.4
89596,5.4
89597,-0.9
89598,6.9
89599,-0.6000000000000001
89600,5.300000000000002
89601,0.7000000000000001
89602,-6.6000000000000005
89603,-1.9
89604,-6.8
89605,6.8
89606,3.4
89607,-3.4
89608,5.300000000000002
89609,-5.300000000000002
89610,0.7999999999999999
89611,-5.300000000000002
89612,5.300000000000002
89613,-2.1
89614,-6.6000000000000005
89615,0.7000000000000001
89616,-0.7000000000000001
89617,-5.4
89618,-3.9
89619,3.9
89620,-6.6
89621,1.6
89622,-6.0
89623,6.0
89624,2.6
89625,-9.9
89626,9.9
89627,2.3000000000000003
89628,-2.3000000000000003
89629,-6.6000000000000005
89630,0.0
89631,5.5
89632,-5.5
89633,1.5
89634,-1.5
89635,-9.0
89636,-2.7
89637,5.1
89638,-3.9
89639,8.5
89640,-8.5
89641,0.1
89642,-0.1
89643,-6.2
89644,2.3
89645,-8.6
89646,4.5
89647,9.0
89648,-9.0
89649,0.0
89650,-0.0
89651,-8.6
89652,8.6
89653,-4.1
89654,-5.4
89655,5.4
89656,0.0
89657,-5.1000000000000005
89658,5.1000000000000005
89659,-0.1
89660,0.1
89661,5.8000000000000025
89662,-2.1
89663,2.1
89664,5.7
89665,-5.7
89666,1.0
89667,-1.0
89668,-6.4
89669,6.4
89670,2.3000000000000003
89671,-5.7
89672,-0.5
89673,0.5
89674,8.200000000000001
89675,4.3
89676,6.7
89677,-1.0
89678,5.300000000000002
89679,-5.300000000000002
89680,-4.6000000000000005
89681,-5.9
89682,5.9
89683,-4.0
89684,4.0
89685,5.6000000000000005
89686,0.7000000000000001
89687,5.2
89688,-5.2
89689,0.2
89690,-0.2
89691,-6.2
89692,6.2
89693,-4.0
89694,-5.5
89695,2.1
89696,-9.1
89697,-0.9
89698,0.9
89699,-6.2
89700,6.2
89701,-1.2
89702,-5.8
89703,2.7
89704,5.6000000000000005
89705,-5.6000000000000005
89706,3.5
89707,-3.5
89708,7.4
89709,-4.7
89710,-9.8
89711,-0.8
89712,0.8
89713,-10.0
89714,-3.4
89715,3.4
89716,-6.2
89717,6.2
89718,1.8
89719,-1.8
89720,-5.5
89721,0.0
89722,-5.4
89723,2.6
89724,-6.2
89725,-1.6
89726,-5.2
89727,-0.30000000000000004
89728,0.30000000000000004
89729,-6.3000000000000025
89730,-0.9
89731,0.9
89732,-5.9
89733,-0.5
89734,0.5
89735,-7.7
89736,7.7
89737,0.6000000000000001
89738,-0.6000000000000001
89739,7.4
89740,-7.4
89741,-1.4
89742,1.4
89743,-6.8000000000000025
89744,-3.5
89745,3.5
89746,-6.2
89747,-0.8
89748,-7.2
89749,7.2
89750,0.6000000000000001
89751,-9.8
89752,-3.2
89753,-7.3
89754,3.0
89755,-3.0
89756,5.8000000000000025
89757,0.4
89758,-5.8000000000000025
89759,0.0
89760,-5.4
89761,-1.5
89762,-5.4
89763,0.0
89764,-0.0
89765,-5.8
89766,5.8
89767,-1.0
89768,1.0
89769,6.4
89770,-2.4
89771,-6.2
89772,-1.4
89773,1.4
89774,-8.5
89775,4.2
89776,-4.2
89777,-8.3
89778,-1.1
89779,1.1
89780,-5.1
89781,4.800000000000002
89782,5.8000000000000025
89783,-0.30000000000000004
89784,-8.7
89785,8.7
89786,-0.7000000000000001
89787,0.7000000000000001
89788,-5.4
89789,5.4
89790,-2.3
89791,-6.0
89792,6.0
89793,-4.2
89794,5.6
89795,-5.6
89796,1.0
89797,-7.7
89798,0.30000000000000004
89799,-0.30000000000000004
89800,6.1
89801,4.9
89802,-6.9
89803,-1.0
89804,1.0
89805,-7.6
89806,-4.9
89807,-9.6
89808,-0.6000000000000001
89809,0.6000000000000001
89810,-5.8000000000000025
89811,5.8000000000000025
89812,1.0
89813,-1.0
89814,7.9
89815,-7.9
89816,0.7000000000000001
89817,-0.7000000000000001
89818,-7.5
89819,-4.4
89820,4.4
89821,-5.3
89822,-4.4
89823,5.6000000000000005
89824,-5.6000000000000005
89825,-0.2
89826,0.2
89827,7.5
89828,-4.4
89829,6.0
89830,-6.0
89831,-0.8999999999999999
89832,0.8999999999999999
89833,5.8000000000000025
89834,-5.8000000000000025
89835,-4.4
89836,4.4
89837,5.1000000000000005
89838,-5.1000000000000005
89839,-0.6000000000000001
89840,-5.6000000000000005
89841,0.1
89842,-0.1
89843,-6.5
89844,-2.4000000000000004
89845,2.4000000000000004
89846,-6.3000000000000025
89847,6.3000000000000025
89848,-0.7999999999999999
89849,5.9
89850,-5.9
89851,2.0
89852,-2.0
89853,6.9
89854,0.0
89855,-0.0
89856,5.9
89857,-5.9
89858,1.2
89859,-5.2
89860,5.2
89861,-3.5
89862,-8.7
89863,0.2
89864,-9.4
89865,2.4000000000000004
89866,-9.6
89867,9.6
89868,0.6000000000000001
89869,-0.6000000000000001
89870,-6.2
89871,6.2
89872,-0.30000000000000004
89873,0.30000000000000004
89874,6.1
89875,0.2
89876,-0.2
89877,5.3
89878,-5.3
89879,3.8
89880,-3.8
89881,5.6
89882,3.1
89883,-5.1000000000000005
89884,-0.7999999999999999
89885,-6.7
89886,6.7
89887,-0.7000000000000001
89888,0.7000000000000001
89889,-7.7
89890,7.7
89891,-2.6
89892,-5.8000000000000025
89893,1.1
89894,-1.1
89895,-5.7
89896,-1.0
89897,1.0
89898,5.2
89899,-5.2
89900,2.6
89901,-5.300000000000002
89902,-1.4
89903,6.9
89904,4.6
89905,-4.6
89906,-5.1000000000000005
89907,5.1000000000000005
89908,-0.2
89909,5.7
89910,0.2
89911,-7.7
89912,7.7
89913,1.4
89914,-1.4
89915,8.9
89916,-8.9
89917,1.0
89918,-1.0
89919,-5.5
89920,5.5
89921,0.6000000000000001
89922,-0.6000000000000001
89923,-6.1000000000000005
89924,6.1000000000000005
89925,0.7000000000000001
89926,-6.1000000000000005
89927,3.5
89928,-3.5
89929,5.8000000000000025
89930,-5.8000000000000025
89931,0.0
89932,-0.0
89933,9.0
89934,-0.30000000000000004
89935,0.30000000000000004
89936,-8.2
89937,-2.2
89938,6.2
89939,2.9000000000000004
89940,-6.7
89941,-1.6
89942,1.6
89943,-5.5
89944,-1.0
89945,1.0
89946,-5.8000000000000025
89947,5.8000000000000025
89948,-0.30000000000000004
89949,0.30000000000000004
89950,5.6000000000000005
89951,-0.5
89952,0.5
89953,-5.9
89954,5.9
89955,-3.7
89956,3.7
89957,-6.1
89958,0.30000000000000004
89959,-0.30000000000000004
89960,-5.2
89961,-2.9
89962,-5.4
89963,0.0
89964,-0.0
89965,-6.9
89966,-1.8
89967,5.5
89968,1.0
89969,-1.0
89970,-7.7
89971,7.7
89972,0.0
89973,-7.2
89974,7.2
89975,3.9
89976,-3.9
89977,-5.5
89978,5.5
89979,-4.3
89980,4.3
89981,7.6
89982,-7.6
89983,-2.0
89984,-9.4
89985,9.4
89986,-0.6000000000000001
89987,-7.0
89988,7.0
89989,-4.5
89990,4.5
89991,-5.4
89992,5.4
89993,0.0
89994,-0.0
89995,-6.8
89996,6.8
89997,-2.0
89998,-7.4
89999,7.4
90000,-1.6
90001,-5.2
90002,-2.5
90003,2.5
90004,-6.9
90005,0.30000000000000004
90006,-5.9
90007,-0.6000000000000001
90008,-5.6000000000000005
90009,-0.5
90010,0.5
90011,-6.6000000000000005
90012,6.6000000000000005
90013,-1.3
90014,-5.2
90015,-3.2
90016,3.2
90017,-6.2
90018,3.8
90019,-3.8
90020,-5.5
90021,5.5
90022,1.0
90023,-1.0
90024,5.2
90025,0.1
90026,-0.1
90027,-9.3
90028,9.3
90029,-0.4
90030,-5.300000000000002
90031,5.300000000000002
90032,-3.6
90033,3.6
90034,-5.4
90035,-1.4
90036,6.2
90037,-6.2
90038,2.2
90039,-5.2
90040,0.5
90041,-0.5
90042,5.8
90043,-0.5
90044,0.5
90045,-6.4
90046,-1.3
90047,1.3
90048,-6.2
90049,6.2
90050,1.4
90051,-1.4
90052,-5.8
90053,0.7999999999999999
90054,6.4
90055,-0.6000000000000001
90056,0.6000000000000001
90057,6.3000000000000025
90058,4.6000000000000005
90059,-4.6000000000000005
90060,5.2
90061,-0.30000000000000004
90062,-5.6000000000000005
90063,-4.0
90064,5.4
90065,-5.4
90066,0.30000000000000004
90067,-0.30000000000000004
90068,-7.7
90069,7.7
90070,-0.7000000000000001
90071,0.7000000000000001
90072,-7.4
90073,7.4
90074,-1.1
90075,1.1
90076,-6.0
90077,6.0
90078,4.0
90079,-4.0
90080,-6.9
90081,6.9
90082,0.8
90083,6.5
90084,-6.5
90085,-3.6
90086,7.4
90087,2.4
90088,-6.3000000000000025
90089,0.5
90090,5.9
90091,-0.9
90092,-9.6
90093,-0.1
90094,-5.300000000000002
90095,-0.2
90096,-8.9
90097,8.9
90098,-0.7000000000000001
90099,5.4
90100,1.4
90101,-7.7
90102,-2.8000000000000003
90103,-5.7
90104,0.7000000000000001
90105,-7.8
90106,7.8
90107,-0.9
90108,0.9
90109,7.7
90110,-0.9
90111,7.6
90112,-7.6
90113,-0.1
90114,0.1
90115,8.0
90116,-0.4
90117,-6.6000000000000005
90118,6.6000000000000005
90119,0.6000000000000001
90120,6.0
90121,-6.0
90122,3.5
90123,-5.4
90124,5.4
90125,-0.9
90126,-7.6
90127,7.6
90128,4.6000000000000005
90129,-4.6000000000000005
90130,8.6
90131,3.6
90132,-5.8000000000000025
90133,5.8000000000000025
90134,-1.0
90135,1.0
90136,-5.5
90137,5.5
90138,0.0
90139,-0.0
90140,-5.1000000000000005
90141,0.30000000000000004
90142,-0.30000000000000004
90143,9.6
90144,-1.3
90145,5.4
90146,-4.4
90147,4.4
90148,6.2
90149,2.4000000000000004
90150,-2.4000000000000004
90151,-5.7
90152,5.7
90153,-0.7000000000000001
90154,0.7000000000000001
90155,5.4
90156,-5.4
90157,-3.6
90158,3.6
90159,-5.9
90160,0.7000000000000001
90161,-0.7000000000000001
90162,5.2
90163,-1.0
90164,1.0
90165,5.1
90166,-5.1
90167,-0.30000000000000004
90168,0.30000000000000004
90169,-8.200000000000001
90170,8.200000000000001
90171,0.1
90172,-0.1
90173,5.2
90174,3.5
90175,-9.5
90176,-4.0
90177,4.0
90178,-6.6000000000000005
90179,-1.0
90180,-7.4
90181,-0.6000000000000001
90182,-5.7
90183,-2.3000000000000003
90184,-5.7
90185,5.7
90186,0.7000000000000001
90187,-0.7000000000000001
90188,6.0
90189,-3.2
90190,3.2
90191,-8.200000000000001
90192,8.200000000000001
90193,0.5
90194,-8.1
90195,8.1
90196,3.7
90197,-5.3
90198,5.3
90199,0.4
90200,-0.4
90201,6.2
90202,-6.2
90203,-0.2
90204,0.2
90205,6.9
90206,-1.5
90207,-5.8
90208,-0.1
90209,-8.6
90210,4.5
90211,-5.2
90212,5.2
90213,-0.2
90214,5.9
90215,-5.9
90216,-3.1
90217,3.1
90218,5.2
90219,4.800000000000002
90220,-4.800000000000002
90221,6.4
90222,-4.6000000000000005
90223,5.9
90224,-5.9
90225,0.6000000000000001
90226,-0.6000000000000001
90227,-7.4
90228,0.0
90229,-0.0
90230,5.7
90231,-0.1
90232,7.4
90233,0.0
90234,10.0
90235,-4.4
90236,5.1000000000000005
90237,0.6000000000000001
90238,5.5
90239,-5.5
90240,0.30000000000000004
90241,-0.30000000000000004
90242,5.7
90243,-5.7
90244,0.30000000000000004
90245,5.5
90246,-5.5
90247,0.1
90248,-0.1
90249,-6.4
90250,3.5
90251,-3.5
